Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Amazon.it,ANON-432-4664563-0448909,2025-03-26T17:53:42Z,Not Applicable,EUR,11.6,0,0,0,22.06,18.76,0,B0C2ZUFDNU,New,1,Not Available,Closed,Shipped,2025-03-27T01:33:50.979Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(MQT3DGD8OPOC),"Lampada LED SmartLight di NovaLamp, controllabile tramite app. Colore bianco e RGB, con vari livelli di luminosità. Design elegante, ideale per ogni ambiente domestico o lavorativo.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-362-7145912-5970879,2025-03-11T08:17:44Z,Not Applicable,EUR,4.87,0.18,0,0,6.79,34.56,0.46,B0HHA1PJGF,New,1,Not Available,Closed,Shipped,2025-03-11T22:28:08.673Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(YJ3D6M1FMPRY),"Il romanzo 'Battaglie di Cuore' di Harper Edizioni esplora relazioni complesse e situazioni difficili. Con 350 pagine di intensa lettura, questo libro è perfetto per chi cerca storie di amore e conflitto.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-163-6307506-6399773,2025-03-11T08:17:44Z,Not Applicable,EUR,21.06,0,0,0,20.42,34.2,0.51,B0FQF5E8OS,New,1,Not Available,Closed,Shipped,2025-03-11T22:28:08.673Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(XUB0GZ1VHHGY),"Cavo USB-C UltraCharge di TechWave, lunghezza 2 metri, perfetto per ricaricare rapidamente smartphone e tablet. Rivestimento in nylon intrecciato per una maggiore durata. Compatibile con tutti i dispositivi USB-C, supporta una potenza di 60W.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-933-3381494-3849394,2025-03-11T08:17:44Z,Not Applicable,EUR,8.48,0.3,0,0,3.56,28.97,0.5,B0NTFPKXYW,New,1,Not Available,Closed,Shipped,2025-03-11T22:28:08.673Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(OR17DPUBKPIQ),"Stivali alti di Trendy Footwear, in ecopelle nera, tacco di 8 cm. Taglie disponibili: 36-41. Stile e comodità per ogni outfit, ideali per l'inverno.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-314-1994877-0322828,2025-03-02T17:27:49Z,Not Applicable,EUR,71.68,13.14,0,0,55.32,79.23,17.84,B02OI6OAFN,New,1,Not Available,Closed,Shipped,2025-03-03T01:34:41.216Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(I9GX32UEW9G6),"Giocattolo 'Torre di Cubi' di Costruzioni Magiche. Include 10 cubi di varie dimensioni in legno, per costruire forme e strutture. Sicuro per bambini dai 2 anni, stimola la creatività e il pensiero logico.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-540-8567862-5920465,2025-02-27T21:40:39Z,Not Applicable,EUR,3.68,0.62,0,0,4.26,3.72,0.72,B0BZ7CN0EQ,New,1,Not Available,Closed,Shipped,2025-02-28T01:05:37.841Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(03NJBCFA95D7),"Frisbee AeroFly di FunTime, leggero e resistente. Realizzato in plastica riciclata, disponibile in colori fluorescenti. Ideale per divertenti pomeriggi al parco o in spiaggia, per tutte le età!",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-112-1089217-4462486,2025-02-21T16:50:45Z,Not Applicable,EUR,7.32,1.06,0,0,6.66,5.13,0.71,B0QFK6XW4E,New,1,Not Available,Closed,Shipped,2025-02-22T20:44:30.822Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(07GBASF5EHLH),"Ellittica HomeFit di SportWave, per allenamenti a casa. Dotata di resistenza magnetica e programmi personalizzati. Design compatto, adatta per spazi ridotti. Colore grigio metallizzato, ideale per mantenerti in forma.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-792-4935274-5311682,2025-02-16T12:05:39Z,Not Applicable,EUR,4.47,0.69,0,0,4.08,2.48,0.79,B0OV1L28R5,New,1,Not Available,Closed,Shipped,2025-02-16T22:22:48.856Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(HM63Q68JOV58),"Kit per Unghie Semipermanente NailArt di SmaltoDurevole, 5 pezzi. Comprende base, top coat e tre smalti colorati. Perfetto per unghie sempre impeccabili e resistenti, c’è anche una lampada UV inclusa nel set.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-531-8412231-3067253,2025-01-29T07:56:19Z,Not Applicable,EUR,21.63,5.08,0,0,29.04,18.84,5.82,B0ICKHHUZ8,New,1,Not Available,Closed,Shipped,2025-01-30T02:23:50.728Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(HBRBJEQVVIAA),"Abito estivo da donna di Luce Moda, leggero e fresco, disponibile in blu e rosa. Realizzato in cotone 100%, presenta spalline sottili e una delicata stampa floreale. Taglie disponibili: S, M, L. Perfecto per cerimonie e occasioni speciali.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-750-4190553-0484333,2025-01-23T19:24:30Z,Not Applicable,EUR,329.16,77.52,0,'-60.27',144.08,324.84,34.44,B0C1RBK9RX,New,1,Not Available,Closed,Shipped,2025-01-23T23:03:13.876Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(950ID033TAYB),"Cintura sportiva di Energy Belt, in nylon resistente, colore blu. Lunghezza 110 cm, ideale per attività all'aperto e sportivi. Regolabile per un comfort ottimale.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-800-3267369-5131588,2025-01-18T07:20:33Z,Not Applicable,EUR,6.98,0.29,0,0,7.95,5.6,0.4,B0WYSIRRK1,New,1,Not Available,Closed,Shipped,2025-01-18T10:42:50.333Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(5X0HC8CAH3GD),"Cuscino 'Coccole Notturne' di MorfeoKids. Cuscino a forma di nuvola, imbottito in fibra naturale e rivestito in cotone. Ottimo supporto per la testa dei neonati, lavabile in lavatrice. Dimensioni: 30x20 cm.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-255-8734159-2398571,2025-01-09T21:12:50Z,Not Applicable,EUR,17.74,7.26,0,0,32.13,33.53,7.79,B0KFL5XF50,New,1,Not Available,Closed,Shipped,2025-01-10T20:58:52.902Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(METMHOPMPNBN),"Il fumetto 'Avventure di Max e Leo' di Fumetti D'Oro offre 128 pagine di azione e umorismo. Rilegato in formato A5, questo volumetto è una lettura perfetta per i giovani lettori in cerca di avventura e amicizia.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-911-1265102-1185252,2025-01-07T19:02:43Z,Not Applicable,EUR,63.18,9.16,0,0,47.24,53.87,13.34,B05ZOOH3YR,New,1,Not Available,Closed,Shipped,2025-01-08T22:53:14.105Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(DSZRK6ILCG6F),"Pannello decorativo adesivo della serie WallArt, disponibile in diverse trame di legno. Dimensioni 60x90 cm, perfetto per dare un tocco rustico al tuo soggiorno o cucina. Facile da applicare e rimuovere senza lasciare tracce.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-043-1206859-5421859,2025-01-03T13:00:41Z,Not Applicable,EUR,14.03,1.57,0,0,11.33,8.14,1.06,B04SGFDK0Q,New,1,Not Available,Closed,Shipped,2025-01-03T20:42:18.386Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(MZ6146VEY0A9),"Cappellino sportivo CoolCap di SportFashion, con tecnologia anti-sudore. Colore blu navy, taglia regolabile, ideale per correre e praticare sport all'aperto. Mantiene la testa fresca anche nelle giornate più calde.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-861-4279371-9698684,2025-01-02T20:10:52Z,Not Applicable,EUR,3.87,0,0,0,6.05,28.42,0,B08SJY5OP9,New,1,Gift Certificate/Card,Closed,Shipped,2025-01-03T00:02:46.875Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(4E2U2MDA7FYS),"Il puzzle 'Gattini e Fili' di Happy Puzzles è colorato e divertente con 500 pezzi. Perfetto per famiglie e bambini, ogni pezzo è robusto e realizzato in materiale ecologico, per una certezza di qualità e durabilità.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-251-4024281-4038018,2025-01-02T20:10:52Z,Not Applicable,EUR,19.59,0,0,0,10.48,17.0,0,B02S8U8ZF0,New,1,Gift Certificate/Card,Closed,Shipped,2025-01-03T00:02:46.875Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(RM3WP8DJKLUY),"Burrocacao Nutriente NaturalLips di LabbraLuminose, 10 g. Arricchito con oli vegetali e cacao, questo burrocacao idrata e protegge le labbra.Disponibile in vari gusti, ideale per l'uso quotidiano.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-356-1153056-5384143,2024-12-29T21:16:28Z,Not Applicable,EUR,7.18,1.72,0,0,20.96,15.71,2.91,B07ZQPPOAU,New,1,Gift Certificate/Card,Closed,Shipped,2024-12-30T21:38:26.093Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(NW65B4EYQ1S4),"Fard Compatto GlowBlush di ColorEmotion, 5 g. Aggiunge un tocco di colore naturale alle guance. Questo fard compatto è facile da sfumare e offre un risultato luminoso e duraturo, disponibile in tre tonalità.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-029-1585681-5577559,2024-12-29T21:14:34Z,Not Applicable,EUR,3.49,0.12,0,0,6.51,7.04,0.27,B0E6XFWZ73,New,1,Carta - XXXX,Closed,Shipped,2024-12-30T21:31:39.844Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Dott. Carmelo Parmitano Rotonda Iannucci, 27 Acquafredda QUARTO DEI MILLE 19121 Italy",CORRIERE_IT(HR3PCEO934T3),"Set di contenitori per il pranzo della serie LunchBox, in acciaio inox e silicone. Include 3 scomparti, perfetto per mantenere i tuoi pasti separati e freschi. Lavabile in lavastoviglie e ideale per portare il pranzo in ufficio.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-686-4618617-5426946,2024-12-29T21:14:34Z,Not Applicable,EUR,6.13,0.12,0,0,6.79,13.12,0.43,B0OZDPPBQU,New,1,Carta - XXXX,Closed,Shipped,2024-12-30T21:31:39.844Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Dott. Carmelo Parmitano Rotonda Iannucci, 27 Acquafredda QUARTO DEI MILLE 19121 Italy",CORRIERE_IT(6MF5QAFS4H6S),"Cavo Lightning PremiumLink di CableTech, lungo 1,5 metri, per una connessione veloce e sicura. Rivestimento in TPE resistente, testato per oltre 10.000 piegamenti. Compatibile con tutti i dispositivi Apple con connettore Lightning.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-511-6548176-9084961,2024-12-29T20:01:55Z,Not Applicable,EUR,7.68,1.58,0,0,20.37,9.91,3.47,B0ZSXJZVUV,New,1,Not Available,Closed,Shipped,2024-12-29T22:48:08.336Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(RYLI172D50N9),"Ombretto VelvetyEyes di ColorSplash, 2 g. Ombretto in polvere ultra pigmentato, disponibile in sette tonalità vivaci. Facile da applicare e sfumare, garantisce un trucco impeccabile che dura tutto il giorno.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-902-0743601-1416514,2024-12-28T21:28:31Z,Not Applicable,EUR,3.17,1.3,0,0,7.65,3.87,0.9,B0YI0PT2DA,New,1,Not Available,Closed,Shipped,2024-12-29T08:49:24.958Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(TCG06XR3URMW),"Camicia elegante uomo di Raffinato Stile, in cotone 100% con motivo a righe blu. Disponibile nelle taglie M, L, XL. Perfetta per l'ufficio o eventi formali.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-510-4300721-2632992,2024-12-26T11:12:43Z,Not Applicable,EUR,4.17,0.57,0,0,5.91,7.15,0.55,B0ZC58CU47,New,1,Not Available,Closed,Shipped,2024-12-27T19:23:49.118Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(79XBPH5CH3L1),"Culla 'Sogni Sereni' di CullaCoccole, realizzata in legno naturale, offre un'ottima qualità del sonno per neonati. Design elegante e moderno, adatta per bambini fino a 12 mesi. Facile da montare e spostare.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-904-8568830-4798417,2024-12-20T18:39:34Z,Not Applicable,EUR,8.66,4.64,0,0,13.97,18.23,3.18,B0DRIMR25I,New,1,Not Available,Closed,Shipped,2024-12-23T07:34:51.295Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(YARNNEZTEEW6),"Ricaricatore wireless FastCharge di TechEnergy, compatibile con tutti i dispositivi QI. Colore bianco, design ultra-sottile per un look elegante. Ottimale per la scrivania o la comodità di uso notturno.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-339-2004785-0882004,2024-12-17T15:17:36Z,Not Applicable,EUR,9.91,5.45,0,'-1.48',22.77,22.59,5.3,B0KLV69EOX,New,1,Gift Certificate/Card,Closed,Shipped,2024-12-17T22:32:56.209Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(4PKNT5I6LTDM),"T-shirt casual uomo di Stella Verde, in morbido cotone organico. Colore grigio melange, con logo ricamato sul petto. Disponibile nelle taglie M, L, XL. Un'essenziale per ogni guardaroba, perfetta per un look informale.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-494-0985351-7702479,2024-12-16T23:18:13Z,Not Applicable,EUR,13.87,4.17,0,'-3.31',7.21,9.83,2.09,B0A4JVK8C4,New,1,Not Available,Closed,Shipped,2024-12-17T16:31:25.419Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(PBKTMAV6763V),"Profumo Fiori di Primavera di AromaViva, 100 ml. Una fragranza fresca e floreale, ideale per ogni occasione. Note di gelsomino e peonia si fondono per un aroma delicato e avvolgente. Spruzzalo e lasciati trasportare dalla primavera.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-738-4477013-7689455,2024-12-16T22:26:55Z,Not Applicable,EUR,7.15,2.02,0,0,15.54,10.23,2.41,B0SFN07EA2,New,1,Not Available,Closed,Shipped,2024-12-17T16:31:19.838Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(WNX23VEULJGQ),"Il romanzo 'Battaglie di Cuore' di Harper Edizioni esplora relazioni complesse e situazioni difficili. Con 350 pagine di intensa lettura, questo libro è perfetto per chi cerca storie di amore e conflitto.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-449-4820926-3017281,2024-12-15T17:33:03Z,Not Applicable,EUR,3.07,0.28,0,0,3.31,13.77,0.35,B0WFWBEBY4,New,1,Not Available,Closed,Shipped,2024-12-15T22:46:59.131Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(JY4MZVMCPSIL),"Scarpe da trekking Mountain Strong di TrekKing, progettate per affrontare qualsiasi terreno. Colore marrone e taglie da 40 a 46, con suola antiscivolo e impermeabilità garantita, perfette per le avventure all'aperto.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-384-6813734-6496109,2024-12-15T17:33:03Z,Not Applicable,EUR,8.16,0.2,0,0,6.39,13.12,0.3,B06AV3S2SU,New,1,Not Available,Closed,Shipped,2024-12-15T22:46:59.131Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(1X889U9W0TE5),"Corda per saltare JumpPro di FitJump, regolabile in lunghezza e con manici antiscivolo. Colore rosso, perfetta per l'allenamento cardiovascolare. Leggera e facile da trasportare, ottima per workout ovunque.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-766-5315937-9239649,2024-12-14T16:25:19Z,Not Applicable,EUR,2.89,0.78,0,0,2.06,2.8,0.75,B0OCUCNRI2,New,1,Not Available,Closed,Shipped,2024-12-14T20:45:27.832Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(OVEJKLCP9UW1),"Sottopentola in silicone della serie HeatSafe, resistente al calore e facile da pulire. Dimensione di 20x20 cm, utile per proteggere le superfici da pentole calde. Disponibile in vari colori e modelli per adattarsi ad ogni stile.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-880-1259710-4691899,2024-12-13T21:31:06Z,Not Applicable,EUR,24.55,1.97,0,0,24.84,14.05,3.44,B0MOUZE66V,New,1,Not Available,Closed,Shipped,2024-12-16T10:13:06.179Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(OQ4KREG167D6),"Cappotto di Inverno Caldo, in misto lana, colore grigio. Disponibile nelle taglie S, M, L. Ottima scelta per affrontare il freddo senza rinunciare allo stile.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-536-3455902-3585843,2024-12-13T20:45:46Z,Not Applicable,EUR,2.94,0.85,0,0,3.71,3.8,1.01,B0LGF309HS,New,1,Not Available,Closed,Shipped,2024-12-15T14:23:44.356Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(5K7917XFH41A),"Zaino da trekking EcoTrail, realizzato in materiale riciclato, capienza di 30L e numerose tasche. Colore verde muschio, perfetto per le escursioni. Dotato di spallacci ergonomici e schienale traspirante per il massimo comfort.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-995-7080295-7582178,2024-12-11T11:10:00Z,Not Applicable,EUR,8.51,1.09,0,0,4.8,4.49,1.26,B0PPJ590EM,New,1,Not Available,Closed,Shipped,2024-12-12T00:57:51.733Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(Q0YCY6BDZSGU),"Scarpe da ginnastica FlexStep, modello unisex in tessuto traspirante, colore nero con dettagli bianchi. Scegli la tua taglia tra 40 e 45. Ideali per allenamenti o uso quotidiano, garantiscono comfort e stile.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-869-6258214-4141605,2024-12-09T09:52:40Z,Not Applicable,EUR,19.01,2.72,0,0,17.41,17.32,5.38,B00HPRWZBY,New,1,Not Available,Closed,Shipped,2024-12-09T23:16:55.989Z,next-it,"Dott. Anita Gentilini Borgo Stefania, 836 Piano 5 St. Martin in Thurn/S. Martin de Tor PORTO RECANATI 80042 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(545YRWVTKH86),"Set di strumenti per slackline BalanceSlack di SlackFun, facile da installare, per allenarsi e divertirsi. Include cinghia e maniglia di sicurezza. Colore nero e verde, perfetto per ogni livello di esperienza.",Not Available,Not Available,Not Available,Not Available
